portfolio_id,perm_id,leaf_path,decoded,avg_dead_count,avg_dead_pct,selected_in_K
3221.11221,3221,11221,d=4 | Investment=lo > OP=hi > OP=hi > LME=lo,3449.7437106918237,85.99652178548344,False
3221.11222,3221,11222,d=4 | Investment=lo > OP=hi > OP=hi > LME=hi,3399.8349056603774,84.75237613319281,False
3221.12111,3221,12111,d=4 | Investment=hi > OP=lo > OP=lo > LME=lo,3456.2798742138366,86.15945775286335,False
3221.12112,3221,12112,d=4 | Investment=hi > OP=lo > OP=lo > LME=hi,3373.7264150943397,84.10153376168861,False
3221.12121,3221,12121,d=4 | Investment=hi > OP=lo > OP=hi > LME=lo,3217.4025157232704,80.20463221036731,False
3221.12122,3221,12122,d=4 | Investment=hi > OP=lo > OP=hi > LME=hi,3226.614779874214,80.4342790308818,False
3221.12211,3221,12211,d=4 | Investment=hi > OP=hi > OP=lo > LME=lo,3133.264150943396,78.10719908878148,False
3221.12212,3221,12212,d=4 | Investment=hi > OP=hi > OP=lo > LME=hi,3187.2783018867926,79.45368436359533,False
3221.12221,3221,12221,d=4 | Investment=hi > OP=hi > OP=hi > LME=lo,3369.698113207547,84.00111472189374,False
3221.12222,3221,12222,d=4 | Investment=hi > OP=hi > OP=hi > LME=hi,3388.630503144654,84.47306853070326,False
1321.11111,1321,11111,d=4 | LME=lo > Investment=lo > OP=lo > LME=lo,3520.496855345912,87.76028305469859,False
1321.11112,1321,11112,d=4 | LME=lo > Investment=lo > OP=lo > LME=hi,3325.9261006289307,82.90994936324843,False
1321.11121,1321,11121,d=4 | LME=lo > Investment=lo > OP=hi > LME=lo,3376.26572327044,84.16483460059129,False
1321.11122,1321,11122,d=4 | LME=lo > Investment=lo > OP=hi > LME=hi,3225.6006289308175,80.4089978908866,False
1321.11211,1321,11211,d=4 | LME=lo > Investment=hi > OP=lo > LME=lo,3439.6477987421385,85.74484705694215,False
1321.11212,1321,11212,d=4 | LME=lo > Investment=hi > OP=lo > LME=hi,3246.1666666666665,80.9216758926496,False
1321.11221,1321,11221,d=4 | LME=lo > Investment=hi > OP=hi > LME=lo,3411.327044025157,85.03885652423912,False
1321.11222,1321,11222,d=4 | LME=lo > Investment=hi > OP=hi > LME=hi,3211.4764150943397,80.05690412255043,False
1321.12111,1321,12111,d=4 | LME=hi > Investment=lo > OP=lo > LME=lo,3196.9040880503144,79.69363961793731,False
1321.12112,1321,12112,d=4 | LME=hi > Investment=lo > OP=lo > LME=hi,3328.4009433962265,82.9716431839499,False
1321.12121,1321,12121,d=4 | LME=hi > Investment=lo > OP=hi > LME=lo,3162.119496855346,78.82651611388506,False
1321.12122,1321,12122,d=4 | LME=hi > Investment=lo > OP=hi > LME=hi,3383.512578616352,84.34548696375077,False
1321.12211,1321,12211,d=4 | LME=hi > Investment=hi > OP=lo > LME=lo,3171.896226415094,79.07023414255191,False
1321.12212,1321,12212,d=4 | LME=hi > Investment=hi > OP=lo > LME=hi,3304.9512578616354,82.38708051435559,False
1321.12221,1321,12221,d=4 | LME=hi > Investment=hi > OP=hi > LME=lo,3215.0723270440253,80.1465443817272,False
1321.12222,1321,12222,d=4 | LME=hi > Investment=hi > OP=hi > LME=hi,3389.7940251572327,84.50207324945744,False
2321.11111,2321,11111,d=4 | OP=lo > Investment=lo > OP=lo > LME=lo,3515.169811320755,87.62748847748352,False
2321.11112,2321,11112,d=4 | OP=lo > Investment=lo > OP=lo > LME=hi,3364.8899371069183,83.8812546814204,False
2321.11121,2321,11121,d=4 | OP=lo > Investment=lo > OP=hi > LME=lo,3278.3097484276727,81.72295084601669,False
2321.11122,2321,11122,d=4 | OP=lo > Investment=lo > OP=hi > LME=hi,3263.1116352201257,81.34408650618174,False
2321.11211,2321,11211,d=4 | OP=lo > Investment=hi > OP=lo > LME=lo,3430.356918238994,85.51324045813347,False
2321.11212,2321,11212,d=4 | OP=lo > Investment=hi > OP=lo > LME=hi,3367.672955974843,83.95063083303512,False
2321.11221,2321,11221,d=4 | OP=lo > Investment=hi > OP=hi > LME=lo,3187.2845911949685,79.45384114585886,False
2321.11222,2321,11222,d=4 | OP=lo > Investment=hi > OP=hi > LME=hi,3205.419811320755,79.90592280276518,False
2321.12111,2321,12111,d=4 | OP=hi > Investment=lo > OP=lo > LME=lo,3176.512578616352,79.18531232398742,False
2321.12112,2321,12112,d=4 | OP=hi > Investment=lo > OP=lo > LME=hi,3218.2877358490564,80.22669931396001,False
2321.12121,2321,12121,d=4 | OP=hi > Investment=lo > OP=hi > LME=lo,3435.259433962264,85.63545223255984,False
2321.12122,2321,12122,d=4 | OP=hi > Investment=lo > OP=hi > LME=hi,3387.2578616352203,84.43885080168651,False
2321.12211,2321,12211,d=4 | OP=hi > Investment=hi > OP=lo > LME=lo,3194.688679245283,79.63841306560671,False
2321.12212,2321,12212,d=4 | OP=hi > Investment=hi > OP=lo > LME=hi,3213.6493710691825,80.11107239460215,False
2321.12221,2321,12221,d=4 | OP=hi > Investment=hi > OP=hi > LME=lo,3381.761006289308,84.30182310335597,False
2321.12222,2321,12222,d=4 | OP=hi > Investment=hi > OP=hi > LME=hi,3403.5062893081763,84.84389777953201,False
3321.11111,3321,11111,d=4 | Investment=lo > Investment=lo > OP=lo > LME=lo,3544.789308176101,88.36585454760674,False
3321.11112,3321,11112,d=4 | Investment=lo > Investment=lo > OP=lo > LME=hi,3391.4591194968552,84.54358135372863,False
3321.11121,3321,11121,d=4 | Investment=lo > Investment=lo > OP=hi > LME=lo,3369.805031446541,84.00378002037385,False
3321.11122,3321,11122,d=4 | Investment=lo > Investment=lo > OP=hi > LME=hi,3319.7122641509436,82.75504848687478,False
3321.11211,3321,11211,d=4 | Investment=lo > Investment=hi > OP=lo > LME=lo,3245.614779874214,80.90791824902433,False
3321.11212,3321,11212,d=4 | Investment=lo > Investment=hi > OP=lo > LME=hi,3219.135220125786,80.2478257239715,False
3321.11221,3321,11221,d=4 | Investment=lo > Investment=hi > OP=hi > LME=lo,3162.238993710692,78.82949497689225,False
3321.11222,3321,11222,d=4 | Investment=lo > Investment=hi > OP=hi > LME=hi,3300.8317610062895,82.28438813173945,False
3321.12111,3321,12111,d=4 | Investment=hi > Investment=lo > OP=lo > LME=lo,3239.828616352201,80.76367856657112,False
3321.12112,3321,12112,d=4 | Investment=hi > Investment=lo > OP=lo > LME=hi,3196.3899371069183,79.68082266789322,False
3321.12121,3321,12121,d=4 | Investment=hi > Investment=lo > OP=hi > LME=lo,3122.811320754717,77.8466269667845,False
3321.12122,3321,12122,d=4 | Investment=hi > Investment=lo > OP=hi > LME=hi,3257.393081761006,81.20153223306153,False
3321.12211,3321,12211,d=4 | Investment=hi > Investment=hi > OP=lo > LME=lo,3449.5298742138366,85.99119118852323,False
3321.12212,3321,12212,d=4 | Investment=hi > Investment=hi > OP=lo > LME=hi,3363.9103773584907,83.85683584387466,False
3321.12221,3321,12221,d=4 | Investment=hi > Investment=hi > OP=hi > LME=lo,3397.1509433962265,84.68546930222878,False
3321.12222,3321,12222,d=4 | Investment=hi > Investment=hi > OP=hi > LME=hi,3407.146226415094,84.9346355145535,False
1131.11111,1131,11111,d=4 | LME=lo > LME=lo > Investment=lo > LME=lo,3467.2201257861634,86.43218050028436,False
1131.11112,1131,11112,d=4 | LME=lo > LME=lo > Investment=lo > LME=hi,3195.2955974842766,79.65354255403794,False
1131.11121,1131,11121,d=4 | LME=lo > LME=lo > Investment=hi > LME=lo,3392.4025157232704,84.56709869325903,False
1131.11122,1131,11122,d=4 | LME=lo > LME=lo > Investment=hi > LME=hi,3083.6666666666665,76.87081415853586,False
1131.11211,1131,11211,d=4 | LME=lo > LME=hi > Investment=lo > LME=lo,3129.7421383647797,78.01940102120126,False
1131.11212,1131,11212,d=4 | LME=lo > LME=hi > Investment=lo > LME=hi,3155.5298742138366,78.66224749726514,False
1131.11221,1131,11221,d=4 | LME=lo > LME=hi > Investment=hi > LME=lo,3180.300314465409,79.27973444220203,False
1131.11222,1131,11222,d=4 | LME=lo > LME=hi > Investment=hi > LME=hi,3100.7971698113206,77.29784984884229,False
1131.12111,1131,12111,d=4 | LME=hi > LME=lo > Investment=lo > LME=lo,3085.0959119496856,76.90644292792446,False
1131.12112,1131,12112,d=4 | LME=hi > LME=lo > Investment=lo > LME=hi,3011.789308176101,75.07902805971366,False
1131.12121,1131,12121,d=4 | LME=hi > LME=lo > Investment=hi > LME=lo,3120.2704402515724,77.78328693231592,False
1131.12122,1131,12122,d=4 | LME=hi > LME=lo > Investment=hi > LME=hi,3012.7720125786163,75.10352528839117,False
1131.12211,1131,12211,d=4 | LME=hi > LME=hi > Investment=lo > LME=lo,3025.7971698113206,75.42822135617442,False
1131.12212,1131,12212,d=4 | LME=hi > LME=hi > Investment=lo > LME=hi,3337.4937106918237,83.19831114145718,False
1131.12221,1131,12221,d=4 | LME=hi > LME=hi > Investment=hi > LME=lo,3023.625786163522,75.3740922796886,False
1131.12222,1131,12222,d=4 | LME=hi > LME=hi > Investment=hi > LME=hi,3324.567610062893,82.87608439432464,False
2131.11111,2131,11111,d=4 | OP=lo > LME=lo > Investment=lo > LME=lo,3513.1116352201257,87.57618148174134,False
2131.11112,2131,11112,d=4 | OP=lo > LME=lo > Investment=lo > LME=hi,3284.511006289308,81.87753815786328,False
2131.11121,2131,11121,d=4 | OP=lo > LME=lo > Investment=hi > LME=lo,3399.89465408805,84.7538655646964,False
2131.11122,2131,11122,d=4 | OP=lo > LME=lo > Investment=hi > LME=hi,3186.2735849056603,79.42863839699542,False
2131.11211,2131,11211,d=4 | OP=lo > LME=hi > Investment=lo > LME=lo,3269.011006289308,81.49114826937858,False
2131.11212,2131,11212,d=4 | OP=lo > LME=hi > Investment=lo > LME=hi,3368.683962264151,83.97583358189856,False
2131.11221,2131,11221,d=4 | OP=lo > LME=hi > Investment=hi > LME=lo,3232.23427672956,80.5743639833513,False
2131.11222,2131,11222,d=4 | OP=lo > LME=hi > Investment=hi > LME=hi,3343.1635220125786,83.33965035203497,False
2131.12111,2131,12111,d=4 | OP=hi > LME=lo > Investment=lo > LME=lo,3439.2924528301887,85.73598885905236,False
2131.12112,2131,12112,d=4 | OP=hi > LME=lo > Investment=lo > LME=hi,3234.4056603773583,80.62849305983713,False
2131.12121,2131,12121,d=4 | OP=hi > LME=lo > Investment=hi > LME=lo,3431.8223270440253,85.54977072553737,False
2131.12122,2131,12122,d=4 | OP=hi > LME=lo > Investment=hi > LME=hi,3231.6556603773583,80.55994001510597,False
2131.12211,2131,12211,d=4 | OP=hi > LME=hi > Investment=lo > LME=lo,3095.9937106918237,77.1781073950666,False
2131.12212,2131,12212,d=4 | OP=hi > LME=hi > Investment=lo > LME=hi,3360.948113207547,83.78299139774916,False
2131.12221,2131,12221,d=4 | OP=hi > LME=hi > Investment=hi > LME=lo,3141.5455974842766,78.31364213429264,False
2131.12222,2131,12222,d=4 | OP=hi > LME=hi > Investment=hi > LME=hi,3358.014150943396,83.70985247180957,False
3131.11111,3131,11111,d=4 | Investment=lo > LME=lo > Investment=lo > LME=lo,3492.6761006289307,87.0667567119467,False
3131.11112,3131,11112,d=4 | Investment=lo > LME=lo > Investment=lo > LME=hi,3260.9575471698113,81.29038858092062,False
3131.11121,3131,11121,d=4 | Investment=lo > LME=lo > Investment=hi > LME=lo,3256.819182389937,81.18722585151386,False
3131.11122,3131,11122,d=4 | Investment=lo > LME=lo > Investment=hi > LME=hi,3088.4827044025155,76.99087017683864,False
3131.11211,3131,11211,d=4 | Investment=lo > LME=hi > Investment=lo > LME=lo,3262.9575471698113,81.3402453407251,False
3131.11212,3131,11212,d=4 | Investment=lo > LME=hi > Investment=lo > LME=hi,3370.7578616352203,84.02753253329958,False
3131.11221,3131,11221,d=4 | Investment=lo > LME=hi > Investment=hi > LME=lo,3020.248427672956,75.28990020416971,False
3131.11222,3131,11222,d=4 | Investment=lo > LME=hi > Investment=hi > LME=hi,3240.0597484276727,80.76944031475607,False
3131.12111,3131,12111,d=4 | Investment=hi > LME=lo > Investment=lo > LME=lo,3294.7814465408806,82.13356359421772,False
3131.12112,3131,12112,d=4 | Investment=hi > LME=lo > Investment=lo > LME=hi,3066.87893081761,76.45232310159217,False
3131.12121,3131,12121,d=4 | Investment=hi > LME=lo > Investment=hi > LME=lo,3465.819182389937,86.3972572510817,False
3131.12122,3131,12122,d=4 | Investment=hi > LME=lo > Investment=hi > LME=hi,3291.9575471698113,82.06316835789002,False
3131.12211,3131,12211,d=4 | Investment=hi > LME=hi > Investment=lo > LME=lo,2952.0943396226417,73.59092920536087,False
3131.12212,3131,12212,d=4 | Investment=hi > LME=hi > Investment=lo > LME=hi,3224.7814465408806,80.38857700106104,False
3131.12221,3131,12221,d=4 | Investment=hi > LME=hi > Investment=hi > LME=lo,3192.7201257861634,79.58934021711991,False
3131.12222,3131,12222,d=4 | Investment=hi > LME=hi > Investment=hi > LME=hi,3356.4119496855346,83.66991219017376,False
1231.11111,1231,11111,d=4 | LME=lo > OP=lo > Investment=lo > LME=lo,3532.393081761006,88.0568367061771,False
1231.11112,1231,11112,d=4 | LME=lo > OP=lo > Investment=lo > LME=hi,3341.5235849056603,83.29876937681794,False
1231.11121,1231,11121,d=4 | LME=lo > OP=lo > Investment=hi > LME=lo,3402.449685534591,84.81755835925793,False
1231.11122,1231,11122,d=4 | LME=lo > OP=lo > Investment=hi > LME=hi,3222.311320754717,80.32700076705723,False
1231.11211,1231,11211,d=4 | LME=lo > OP=hi > Investment=lo > LME=lo,3395.3349056603774,84.64019842363274,False
1231.11212,1231,11212,d=4 | LME=lo > OP=hi > Investment=lo > LME=hi,3224.003144654088,80.36917519594843,False
1231.11221,1231,11221,d=4 | LME=lo > OP=hi > Investment=hi > LME=lo,3416.7830188679245,85.17486513785668,False
1231.11222,1231,11222,d=4 | LME=lo > OP=hi > Investment=hi > LME=hi,3225.7562893081763,80.41287825190913,False
1231.12111,1231,12111,d=4 | LME=hi > OP=lo > Investment=lo > LME=lo,3197.1761006289307,79.70042045083524,False
1231.12112,1231,12112,d=4 | LME=hi > OP=lo > Investment=lo > LME=hi,3329.2924528301887,82.99386706980613,False
1231.12121,1231,12121,d=4 | LME=hi > OP=lo > Investment=hi > LME=lo,3172.48427672956,79.08489328419256,False
1231.12122,1231,12122,d=4 | LME=hi > OP=lo > Investment=hi > LME=hi,3311.077044025157,82.53978643903973,False
1231.12211,1231,12211,d=4 | LME=hi > OP=hi > Investment=lo > LME=lo,3158.87106918239,78.74553807476867,False
1231.12212,1231,12212,d=4 | LME=hi > OP=hi > Investment=lo > LME=hi,3381.051886792453,84.28414590314227,False
1231.12221,1231,12221,d=4 | LME=hi > OP=hi > Investment=hi > LME=lo,3217.8317610062895,80.21533259985365,False
1231.12222,1231,12222,d=4 | LME=hi > OP=hi > Investment=hi > LME=hi,3388.2122641509436,84.46264251017811,False
2231.11111,2231,11111,d=4 | OP=lo > OP=lo > Investment=lo > LME=lo,3533.2924528301887,88.07925656986276,False
2231.11112,2231,11112,d=4 | OP=lo > OP=lo > Investment=lo > LME=hi,3384.7578616352203,84.37652985193093,False
2231.11121,2231,11121,d=4 | OP=lo > OP=lo > Investment=hi > LME=lo,3384.3616352201257,84.36665256932814,False
2231.11122,2231,11122,d=4 | OP=lo > OP=lo > Investment=hi > LME=hi,3352.366352201258,83.56906199915416,False
2231.11211,2231,11211,d=4 | OP=lo > OP=hi > Investment=lo > LME=lo,3248.444968553459,80.97847026761556,False
2231.11212,2231,11212,d=4 | OP=lo > OP=hi > Investment=lo > LME=hi,3248.4716981132074,80.97913659223559,False
2231.11221,2231,11221,d=4 | OP=lo > OP=hi > Investment=hi > LME=lo,3239.305031446541,80.75062644313175,False
2231.11222,2231,11222,d=4 | OP=lo > OP=hi > Investment=hi > LME=hi,3243.077044025157,80.84465660568752,False
2231.12111,2231,12111,d=4 | OP=hi > OP=lo > Investment=lo > LME=lo,3179.9135220125786,79.27009233299455,False
2231.12112,2231,12112,d=4 | OP=hi > OP=lo > Investment=lo > LME=hi,3220.0283018867926,80.27008880539363,False
2231.12121,2231,12121,d=4 | OP=hi > OP=lo > Investment=hi > LME=lo,3193.372641509434,79.60560637696179,False
2231.12122,2231,12122,d=4 | OP=hi > OP=lo > Investment=hi > LME=hi,3215.5738993710693,80.15904776724419,False
2231.12211,2231,12211,d=4 | OP=hi > OP=hi > Investment=lo > LME=lo,3433.366352201258,85.58826077123547,False
2231.12212,2231,12212,d=4 | OP=hi > OP=hi > Investment=lo > LME=hi,3386.1415094339623,84.41102194990884,False
2231.12221,2231,12221,d=4 | OP=hi > OP=hi > Investment=hi > LME=lo,3383.87106918239,84.35442355277232,False
2231.12222,2231,12222,d=4 | OP=hi > OP=hi > Investment=hi > LME=hi,3404.1682389937105,84.86039911276916,False
3231.11111,3231,11111,d=4 | Investment=lo > OP=lo > Investment=lo > LME=lo,3534.9040880503144,88.1194320248939,False
3231.11112,3231,11112,d=4 | Investment=lo > OP=lo > Investment=lo > LME=hi,3373.635220125786,84.09926041886733,False
3231.11121,3231,11121,d=4 | Investment=lo > OP=lo > Investment=hi > LME=lo,3262.4701257861634,81.32809471530105,False
3231.11122,3231,11122,d=4 | Investment=lo > OP=lo > Investment=hi > LME=hi,3244.1635220125786,80.87174074171337,False
3231.11211,3231,11211,d=4 | Investment=lo > OP=hi > Investment=lo > LME=lo,3419.0597484276727,85.23162031725676,False
3231.11212,3231,11212,d=4 | Investment=lo > OP=hi > Investment=lo > LME=hi,3357.6588050314467,83.70099427391979,False
3231.11221,3231,11221,d=4 | Investment=lo > OP=hi > Investment=hi > LME=lo,3102.85534591195,77.3491568445845,False
3231.11222,3231,11222,d=4 | Investment=lo > OP=hi > Investment=hi > LME=hi,3253.8867924528304,81.11412612114017,False
3231.12111,3231,12111,d=4 | Investment=hi > OP=lo > Investment=lo > LME=lo,3232.710691823899,80.58624023981416,False
3231.12112,3231,12112,d=4 | Investment=hi > OP=lo > Investment=lo > LME=hi,3192.251572327044,79.57765993848648,False
3231.12121,3231,12121,d=4 | Investment=hi > OP=lo > Investment=hi > LME=lo,3451.1603773584907,86.03183699034497,False
3231.12122,3231,12122,d=4 | Investment=hi > OP=lo > Investment=hi > LME=hi,3367.3364779874214,83.94224298193595,False
3231.12211,3231,12211,d=4 | Investment=hi > OP=hi > Investment=lo > LME=lo,3127.0597484276727,77.95253338580314,True
3231.12212,3231,12212,d=4 | Investment=hi > OP=hi > Investment=lo > LME=hi,3257.9276729559747,81.21485872546211,False
3231.12221,3231,12221,d=4 | Investment=hi > OP=hi > Investment=hi > LME=lo,3396.503144654088,84.66932072908456,False
3231.12222,3231,12222,d=4 | Investment=hi > OP=hi > Investment=hi > LME=hi,3405.7138364779876,84.89892835403316,False
1331.11111,1331,11111,d=4 | LME=lo > Investment=lo > Investment=lo > LME=lo,3491.193396226415,87.02979529331806,False
1331.11112,1331,11112,d=4 | LME=lo > Investment=lo > Investment=lo > LME=hi,3278.3616352201257,81.72424429969087,False
1331.11121,1331,11121,d=4 | LME=lo > Investment=lo > Investment=hi > LME=lo,3236.419811320755,80.67870257973456,False
1331.11122,1331,11122,d=4 | LME=lo > Investment=lo > Investment=hi > LME=hi,3089.1776729559747,77.00819461695937,False
1331.11211,1331,11211,d=4 | LME=lo > Investment=hi > Investment=lo > LME=lo,3303.622641509434,82.35396026118357,False
1331.11212,1331,11212,d=4 | LME=lo > Investment=hi > Investment=lo > LME=hi,3091.882075471698,77.0756109902799,False
1331.11221,1331,11221,d=4 | LME=lo > Investment=hi > Investment=hi > LME=lo,3470.051886792453,86.5027717144415,False
1331.11222,1331,11222,d=4 | LME=lo > Investment=hi > Investment=hi > LME=hi,3292.080188679245,82.06622561202896,False
1331.12111,1331,12111,d=4 | LME=hi > Investment=lo > Investment=lo > LME=lo,3225.8977987421385,80.4164058528387,False
1331.12112,1331,12112,d=4 | LME=hi > Investment=lo > Investment=lo > LME=hi,3372.751572327044,84.07723251084052,False
1331.12121,1331,12121,d=4 | LME=hi > Investment=lo > Investment=hi > LME=lo,2995.125786163522,74.6636334524748,False
1331.12122,1331,12122,d=4 | LME=hi > Investment=lo > Investment=hi > LME=hi,3238.5707547169814,80.73232211386392,False
1331.12211,1331,12211,d=4 | LME=hi > Investment=hi > Investment=lo > LME=lo,2967.751572327044,73.98123865043395,False
1331.12212,1331,12212,d=4 | LME=hi > Investment=hi > Investment=lo > LME=hi,3211.3349056603774,80.05337652162088,False
1331.12221,1331,12221,d=4 | LME=hi > Investment=hi > Investment=hi > LME=lo,3238.5078616352203,80.73075429122855,False
1331.12222,1331,12222,d=4 | LME=hi > Investment=hi > Investment=hi > LME=hi,3364.64465408805,83.87514017314248,False
2331.11111,2331,11111,d=4 | OP=lo > Investment=lo > Investment=lo > LME=lo,3523.0927672955977,87.82499493397312,False
2331.11112,2331,11112,d=4 | OP=lo > Investment=lo > Investment=lo > LME=hi,3351.8506289308175,83.5562058535442,False
2331.11121,2331,11121,d=4 | OP=lo > Investment=lo > Investment=hi > LME=lo,3236.2955974842766,80.67560613002972,False
2331.11122,2331,11122,d=4 | OP=lo > Investment=lo > Investment=hi > LME=hi,3222.382075471698,80.32876456752201,False
2331.11211,2331,11211,d=4 | OP=lo > Investment=hi > Investment=lo > LME=lo,3262.254716981132,81.32272492277494,False
2331.11212,2331,11212,d=4 | OP=lo > Investment=hi > Investment=lo > LME=hi,3220.864779874214,80.29094084644393,False
2331.11221,2331,11221,d=4 | OP=lo > Investment=hi > Investment=hi > LME=lo,3462.7295597484276,86.3202379641196,False
2331.11222,2331,11222,d=4 | OP=lo > Investment=hi > Investment=hi > LME=hi,3383.1603773584907,84.33670715699276,False
2331.12111,2331,12111,d=4 | OP=hi > Investment=lo > Investment=lo > LME=lo,3447.569182389937,85.94231431786584,False
2331.12112,2331,12112,d=4 | OP=hi > Investment=lo > Investment=lo > LME=hi,3379.4402515723273,84.24397044811116,False
2331.12121,2331,12121,d=4 | OP=hi > Investment=lo > Investment=hi > LME=lo,3125.419811320755,77.9116524105861,True
2331.12122,2331,12122,d=4 | OP=hi > Investment=lo > Investment=hi > LME=hi,3269.4559748427673,81.50224061452377,False
2331.12211,2331,12211,d=4 | OP=hi > Investment=hi > Investment=lo > LME=lo,3102.814465408805,77.3481377598715,False
2331.12212,2331,12212,d=4 | OP=hi > Investment=hi > Investment=lo > LME=hi,3226.23427672956,80.42479370393788,False
2331.12221,2331,12221,d=4 | OP=hi > Investment=hi > Investment=hi > LME=lo,3382.432389937107,84.31855960998845,False
2331.12222,2331,12222,d=4 | OP=hi > Investment=hi > Investment=hi > LME=hi,3392.5204402515724,84.57003836070034,False
3331.11111,3331,11111,d=4 | Investment=lo > Investment=lo > Investment=lo > LME=lo,3480.3364779874214,86.7591499108889,False
3331.11112,3331,11112,d=4 | Investment=lo > Investment=lo > Investment=lo > LME=hi,3293.133647798742,82.09248664117126,False
3331.11121,3331,11121,d=4 | Investment=lo > Investment=lo > Investment=hi > LME=lo,3084.6415094339623,76.89511540938396,False
3331.11122,3331,11122,d=4 | Investment=lo > Investment=lo > Investment=hi > LME=hi,3117.9025157232704,77.72425841009459,False
3331.11211,3331,11211,d=4 | Investment=lo > Investment=hi > Investment=lo > LME=lo,3069.1509433962265,76.50896069429459,False
3331.11212,3331,11212,d=4 | Investment=lo > Investment=hi > Investment=lo > LME=hi,3144.632075471698,78.39058303012297,False
3331.11221,3331,11221,d=4 | Investment=lo > Investment=hi > Investment=hi > LME=lo,3056.5235849056603,76.19418110467998,False
3331.11222,3331,11222,d=4 | Investment=lo > Investment=hi > Investment=hi > LME=hi,3115.9654088050315,77.67596947292547,False
3331.12111,3331,12111,d=4 | Investment=hi > Investment=lo > Investment=lo > LME=lo,3050.0896226415093,76.03379284908256,False
3331.12112,3331,12112,d=4 | Investment=hi > Investment=lo > Investment=lo > LME=hi,3103.8223270440253,77.37326211760316,False
3331.12121,3331,12121,d=4 | Investment=hi > Investment=lo > Investment=hi > LME=lo,3041.0,75.80720328270704,False
3331.12122,3331,12122,d=4 | Investment=hi > Investment=lo > Investment=hi > LME=hi,3102.9748427672957,77.35213570759169,False
3331.12211,3331,12211,d=4 | Investment=hi > Investment=hi > Investment=lo > LME=lo,3055.0188679245284,76.15667094812898,False
3331.12212,3331,12212,d=4 | Investment=hi > Investment=hi > Investment=lo > LME=hi,3090.196540880503,77.03359334365221,False
3331.12221,3331,12221,d=4 | Investment=hi > Investment=hi > Investment=hi > LME=lo,3406.869496855346,84.92773709495792,True
3331.12222,3331,12222,d=4 | Investment=hi > Investment=hi > Investment=hi > LME=hi,3375.460691823899,84.14476647085868,False
1112.11111,1112,11111,d=4 | LME=lo > LME=lo > LME=lo > OP=lo,3452.393081761006,86.06256631399803,False
1112.11112,1112,11112,d=4 | LME=lo > LME=lo > LME=lo > OP=hi,3321.8616352201257,82.80862882543825,True
1112.11121,1112,11121,d=4 | LME=lo > LME=lo > LME=hi > OP=lo,3128.933962264151,77.99925450033689,False
1112.11122,1112,11122,d=4 | LME=lo > LME=lo > LME=hi > OP=hi,3097.5345911949685,77.21651904963296,False
1112.11211,1112,11211,d=4 | LME=lo > LME=hi > LME=lo > OP=lo,3128.694968553459,77.99329677432252,False
1112.11212,1112,11212,d=4 | LME=lo > LME=hi > LME=lo > OP=hi,3129.4544025157234,78.0122282326445,False
1112.11221,1112,11221,d=4 | LME=lo > LME=hi > LME=hi > OP=lo,3120.9921383647797,77.80127769705668,False
1112.11222,1112,11222,d=4 | LME=lo > LME=hi > LME=hi > OP=hi,3092.740566037736,77.09701176925256,False
1112.12111,1112,12111,d=4 | LME=hi > LME=lo > LME=lo > OP=lo,3081.616352201258,76.8197031406231,False
1112.12112,1112,12112,d=4 | LME=hi > LME=lo > LME=lo > OP=hi,3086.5990566037735,76.94391388890958,False
1112.12121,1112,12121,d=4 | LME=hi > LME=lo > LME=hi > OP=lo,3012.262578616352,75.09082592504475,False
1112.12122,1112,12122,d=4 | LME=hi > LME=lo > LME=hi > OP=hi,2979.0204402515724,74.26215327112475,False
1112.12211,1112,12211,d=4 | LME=hi > LME=hi > LME=lo > OP=lo,2996.2122641509436,74.69071758850065,False
1112.12212,1112,12212,d=4 | LME=hi > LME=hi > LME=lo > OP=hi,3018.050314465409,75.23510480306385,False
1112.12221,1112,12221,d=4 | LME=hi > LME=hi > LME=hi > OP=lo,3241.806603773585,80.81298658845323,False
1112.12222,1112,12222,d=4 | LME=hi > LME=hi > LME=hi > OP=hi,3373.1367924528304,84.0868354244821,False
2112.11111,2112,11111,d=4 | OP=lo > LME=lo > LME=lo > OP=lo,3449.2421383647797,85.98401839996644,True
2112.11112,2112,11112,d=4 | OP=lo > LME=lo > LME=lo > OP=hi,3265.127358490566,81.39433522164505,False
2112.11121,2112,11121,d=4 | OP=lo > LME=lo > LME=hi > OP=lo,3218.430817610063,80.23026611045547,False
2112.11122,2112,11122,d=4 | OP=lo > LME=lo > LME=hi > OP=hi,3058.7814465408806,76.25046593728945,False
2112.11211,2112,11211,d=4 | OP=lo > LME=hi > LME=lo > OP=lo,3258.7861635220124,81.23625950443478,False
2112.11212,2112,11212,d=4 | OP=lo > LME=hi > LME=lo > OP=hi,3059.922955974843,76.27892191812126,False
2112.11221,2112,11221,d=4 | OP=lo > LME=hi > LME=hi > OP=lo,3382.62106918239,84.32326307789452,False
2112.11222,2112,11222,d=4 | OP=lo > LME=hi > LME=hi > OP=hi,3196.7924528301887,79.69085673275954,False
2112.12111,2112,12111,d=4 | OP=hi > LME=lo > LME=lo > OP=lo,3252.62893081761,81.08276966843296,False
2112.12112,2112,12112,d=4 | OP=hi > LME=lo > LME=lo > OP=hi,3487.171383647799,86.92953303578673,False
2112.12121,2112,12121,d=4 | OP=hi > LME=lo > LME=hi > OP=lo,3045.60534591195,75.92200709518134,False
